molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50
CHEMBL2153661,O=C(O)[C@@H](O)CCN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,530.4370000000001,3.6167000000000025,2.0,4.0,-0.03644618441293462,6.0
CHEMBL2153662,NC(=O)CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,530.4370000000001,3.6167000000000025,2.0,4.0,-0.04115883682528604,7.7447274948966935
CHEMBL2153662,NC(=O)CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,530.4370000000001,3.6167000000000025,2.0,4.0,-0.04109165033468225,7.494850021680094
CHEMBL2153662,NC(=O)CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,544.4640000000002,4.006800000000003,2.0,4.0,-0.03644618441293462,6.0
CHEMBL2153663,NC(=O)CCN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,558.4910000000001,4.252800000000004,2.0,4.0,-0.04109165033468225,7.494850021680094
CHEMBL2153664,CC(CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,544.4640000000002,4.005200000000003,2.0,4.0,-0.041120444544941015,7.585026652029182
CHEMBL2153665,C[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,558.4910000000001,4.395300000000003,2.0,4.0,-0.04114923875519978,7.698970004336019
CHEMBL2153666,CC(C)(N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,587.489,2.8607000000000005,3.0,5.0,-0.04120442765819575,8.070581074285707
CHEMBL2153667,NC(=O)C[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,572.518,4.641300000000004,2.0,4.0,-0.040765315951749564,7.0
CHEMBL2153669,CC(C)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,572.518,4.641300000000004,2.0,4.0,-0.04123562138597608,8.698970004336019
CHEMBL2153670,CC(C)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,572.518,4.641300000000004,2.0,4.0,-0.04124281993854077,9.301029995663981
CHEMBL2153671,CC(C)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1C[C@@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,586.5450000000001,5.031400000000005,2.0,4.0,-0.03644618441293462,6.0
CHEMBL2153672,CC(C)(C)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,584.5289999999999,4.7854000000000045,2.0,4.0,-0.04123562138597608,8.698970004336019
CHEMBL2153673,NC(=O)[C@@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C1CCC1,,574.49,3.366100000000001,3.0,5.0,-0.04120538746520438,8.080921907623926
CHEMBL2153674,C[C@@H](O)[C@H](N/C(=N/S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,574.49,3.366100000000001,3.0,5.0,-0.04121162621076044,8.154901959985743
CHEMBL2153675,C[C@H](O)[C@@H](N/C(=N/S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,560.4630000000002,2.9776000000000016,3.0,5.0,-0.040765315951749564,7.0
CHEMBL2153757,NC(=O)[C@H](CO)N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,574.4900000000002,3.367700000000002,3.0,5.0,-0.04118283200050168,7.886056647693163
CHEMBL2153758,NC(=O)[C@@H](O)CCN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,526.0180000000003,2.9719000000000024,2.0,5.0,-0.040928483143215906,7.180456064458132
CHEMBL2153759,COc1ccc(S(=O)(=O)/N=C(\NCC(N)=O)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1,,511.99100000000016,2.6689000000000016,3.0,5.0,-0.040765315951749564,7.0
CHEMBL2153760,NC(=O)CN/C(=N\S(=O)(=O)c1ccc(O)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,540.0450000000002,3.360400000000003,2.0,5.0,-0.040765315951749564,7.0
CHEMBL2153761,COc1ccc(S(=O)(=O)/N=C(\N[C@@H](C)C(N)=O)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1,,526.0180000000003,3.0574000000000003,3.0,5.0,-0.040909287003043394,7.154901959985743
CHEMBL2153762,C[C@H](N/C(=N\S(=O)(=O)c1ccc(O)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,568.0990000000002,3.996500000000003,2.0,5.0,-0.038845701934498475,6.301029995663981
CHEMBL2153763,COc1cccc(S(=O)(=O)/N=C(\N[C@H](C(N)=O)C(C)C)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)c1,,587.4890000000001,2.7329000000000025,3.0,5.0,-0.04122602331588982,8.397940008672037
CHEMBL2153764,NC(=O)CNC(=O)CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,601.5160000000001,3.1214000000000004,3.0,5.0,-0.04112524357998414,7.6020599913279625
CHEMBL2153765,C[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(=O)NCC(N)=O,,615.543,3.509900000000002,3.0,5.0,-0.04119722910563106,8.0
CHEMBL2153766,C[C@H](NC(=O)[C@H](C)N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,,631.5420000000001,2.4823,4.0,6.0,-0.04111564550989789,7.568636235841013
CHEMBL2153767,C[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(=O)N[C@@H](CO)C(N)=O,,627.1230000000002,1.8375000000000021,4.0,7.0,-0.04120682717571732,8.096910013008056
CHEMBL2153768,COc1ccc(S(=O)(=O)/N=C(\N[C@@H](C)C(=O)N[C@@H](CO)C(N)=O)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1,,629.5699999999999,3.757500000000002,3.0,5.0,-0.040765315951749564,7.0
CHEMBL2153769,CC(C)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(=O)NCC(N)=O,,625.1510000000003,3.112700000000003,3.0,6.0,-0.040765315951749564,7.0
CHEMBL2153770,COc1ccc(S(=O)(=O)/N=C(\N[C@H](C(=O)NCC(N)=O)C(C)C)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1,,643.597,4.146000000000003,3.0,5.0,-0.040765315951749564,7.0
CHEMBL2153771,CC(C)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(=O)N[C@@H](C)C(N)=O,,661.568,1.843199999999999,5.0,7.0,-0.040765315951749564,7.0
CHEMBL2153772,C[C@@H](O)[C@H](N/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(=O)N[C@@H](CO)C(N)=O,,487.4120000000002,4.761200000000004,1.0,3.0,-0.04121162621076044,8.154901959985743
CHEMBL158784,CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,530.4370000000001,3.6167000000000025,2.0,4.0,-0.04057815358506758,6.856985199745905
CHEMBL2153662,NC(=O)CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,,463.79600000000016,5.938620000000005,1.0,4.0,-0.041024463844078464,7.337242168318426
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,539.6540000000005,3.2832000000000017,3.0,7.0,-0.041000468668862824,7.292429823902063
CHEMBL2316386,C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,,436.53700000000026,3.2905000000000015,2.0,5.0,-0.04121066640375181,8.142667503568731
CHEMBL2316385,C[S+]([O-])Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,,436.53700000000026,3.2905000000000015,2.0,5.0,-0.04106765515946661,7.431798275933005
CHEMBL2316385,C[S+]([O-])Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,,465.57500000000033,3.522000000000003,2.0,5.0,-0.041019664809035336,7.327902142064283
CHEMBL3350363,C[S@+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12,,465.57500000000033,3.522000000000003,2.0,5.0,-0.038365798430185706,6.221848749616356
CHEMBL2316384,C[S@@+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12,,465.57500000000033,3.522000000000003,2.0,5.0,-0.041144439720156654,7.6777807052660805
CHEMBL2316383,C[S+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12,,495.60100000000034,3.5306000000000024,2.0,6.0,-0.04101006673894908,7.309803919971486
CHEMBL2316382,COc1ccc(NC(=O)c2ccc(C[S+](C)[O-])c3ccccc23)c(C(=O)NCC2CCOCC2)n1,,646.648,3.944300000000003,2.0,10.0,-0.04117323393041542,7.823908740944319
CHEMBL2316381,O=C(NCC1CCOCC1)c1nc(OS(=O)(=O)CCC(F)(F)F)ccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,,441.4950000000002,3.051800000000002,2.0,7.0,-0.04117803296545855,7.853871964321762
CHEMBL2316380,O=C(NCC1CCC1)c1nccnc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,,470.5330000000002,3.2833000000000023,2.0,7.0,-0.04122458360537689,8.366531544420413
CHEMBL2316379,O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,,500.55900000000037,3.291900000000002,2.0,8.0,-0.041221224280846694,8.301029995663981
CHEMBL2316378,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCOCC2)n1,,470.5330000000003,3.6654000000000027,2.0,7.0,-0.04123370177195883,8.619788758288394
CHEMBL2316377,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCC2)n1,,498.5870000000004,4.445600000000004,2.0,7.0,-0.0412405643920705,9.013228265733755
CHEMBL2316376,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCCCC2)n1,,451.54800000000034,3.561600000000002,2.0,5.0,-0.04124114027627568,9.070581074285707
CHEMBL2316110,CS(=O)(=O)Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCC2)c2ccccc12,,435.54900000000026,3.895500000000003,2.0,4.0,1.1105231908945896,3.619788758288394
CHEMBL2316109,C[S+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCC2)c2ccccc12,,464.5220000000001,2.7997000000000005,3.0,7.0,-0.00765197415416832,5.154901959985743
CHEMBL2316389,O=C(NCC1CCC1)c1nc(OCCOCCO)ccc1NC(=O)c1ccnc2ccccc12,,420.4690000000001,2.783100000000001,3.0,6.0,0.006745130975214829,5.0
CHEMBL2316388,O=C(NCC1CCC1)c1nc(OCCO)ccc1NC(=O)c1ccnc2ccccc12,,440.5070000000002,3.6568000000000023,2.0,6.0,0.309084338692261,4.136677139879544
CHEMBL2316387,O=C(NCC1CCC1)c1ncccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,,439.5190000000002,4.261800000000004,2.0,5.0,-0.03783790457544166,6.1487416512809245
CHEMBL2316410,O=C(NCC1CCC1)c1ncccc1NC(=O)c1ccc(Cn2cccn2)c2ccccc12,,439.5190000000002,4.261800000000004,2.0,5.0,0.021142236104597978,4.886056647693163
CHEMBL2316409,O=C(NCC1CCC1)c1ncccc1NC(=O)c1ccc(Cn2ccnc2)c2ccccc12,,438.5310000000002,4.866800000000004,2.0,4.0,0.03553934123398113,4.795880017344075
CHEMBL2316408,O=C(NCC1CCC1)c1ncccc1NC(=O)c1ccc(Cn2cccc2)c2ccccc12,,416.52500000000026,4.0786000000000024,2.0,4.0,0.3858688993823044,4.050609993355087
CHEMBL2316407,CN(C)Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCC2)c2ccccc12,,403.4820000000002,4.163400000000003,2.0,4.0,0.15551521731217405,4.3872161432802645
CHEMBL2316406,COCc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCC2)c2ccccc12,,433.46400000000017,3.3417000000000012,3.0,5.0,-0.0316471493698069,5.698970004336019
CHEMBL2316405,O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1ccc(C(=O)O)c2ccccc12,,390.44300000000027,3.420600000000002,2.0,5.0,47.9491052118211,2.0
CHEMBL2316404,COc1ccc(NC(=O)c2ccnc3ccccc23)c(C(=O)NCC2CCC2)n1,,360.4170000000001,3.4120000000000017,2.0,4.0,0.03074030619085341,4.823908740944319
CHEMBL2316403,O=C(NCC1CCC1)c1ncccc1NC(=O)c1ccnc2ccccc12,,360.4170000000001,3.4120000000000017,2.0,4.0,-0.04111084647485476,7.552841968657781
CHEMBL2316402,O=C(NCC1CCC1)c1ncccc1NC(=O)c1cccc2cccnc12,,360.4170000000001,3.4120000000000017,2.0,4.0,-0.03970952824226147,6.494850021680094
CHEMBL2316401,O=C(NCC1CCC1)c1ncccc1NC(=O)c1cccc2cnccc12,,391.4310000000001,2.4335000000000004,2.0,6.0,-0.04018943174657424,6.657577319177793
CHEMBL2316400,O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2nccnc12,,396.4720000000001,3.1000000000000014,2.0,6.0,0.006265227470902058,5.00436480540245
CHEMBL2316399,O=C(Nc1cccnc1C(=O)NCC1CCOCC1)c1ccc2ncsc2c1,,397.4310000000002,2.2615000000000007,2.0,6.0,-0.009091684667106635,5.173925197299173
CHEMBL2316398,O=C(Nc1cccnc1C(=O)NCC1CCOCC1)c1cccc2c1OCCO2,,359.4290000000001,4.017000000000003,2.0,3.0,-0.03548637740430908,5.920818753952375
CHEMBL2316397,O=C(NCC1CCC1)c1ncccc1NC(=O)c1cccc2ccccc12,,389.4550000000001,3.643500000000002,2.0,4.0,-0.041215945342299255,8.214670164989233
CHEMBL2316396,O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12,,387.4830000000001,4.797200000000004,2.0,3.0,-0.041096449369725375,7.508638306165727
CHEMBL2316395,O=C(NCC1CCCCC1)c1cccnc1NC(=O)c1cccc2ccccc12,,387.4830000000001,4.797200000000004,2.0,3.0,0.006745130975214829,5.0
CHEMBL2316394,O=C(NCC1CCCCC1)c1ccncc1NC(=O)c1cccc2ccccc12,,387.4830000000001,4.797200000000004,2.0,3.0,-0.023968693300802556,5.443697499232712
CHEMBL2316393,O=C(NCC1CCCCC1)c1cnccc1NC(=O)c1cccc2ccccc12,,388.4710000000001,4.192200000000003,2.0,4.0,-0.034526570395683534,5.853871964321762
CHEMBL2316392,O=C(NCC1CCCCC1)c1nccnc1NC(=O)c1cccc2ccccc12,,387.4830000000001,4.797200000000004,2.0,3.0,-0.040808507267137716,7.040958607678906
CHEMBL2316391,O=C(NCC1CCCCC1)c1ncccc1NC(=O)c1cccc2ccccc12,,420.9400000000001,6.0556000000000045,2.0,2.0,-0.04119722910563106,8.0
CHEMBL2316390,O=C(NCC1CCCCC1)c1cc(Cl)ccc1NC(=O)c1cccc2ccccc12,,426.51600000000036,4.599620000000004,0.0,5.0,-0.0404773738491619,6.795880017344075
CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,,412.9460000000001,4.478400000000004,0.0,5.0,-0.0409620763885178,7.229147988357855
CHEMBL2386558,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,,376.5810000000002,5.657300000000008,3.0,3.0,0.10272583183776916,4.522878745280337
CHEMBL559612,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,,426.51600000000036,4.599620000000004,0.0,5.0,-0.04124421165870328,9.67778070526608
CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,,376.5810000000002,5.657300000000008,3.0,3.0,-0.040285412447436796,6.698970004336019
CHEMBL559612,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,,532.5750000000002,1.30584,3.0,10.0,-0.04124373175519897,9.508638306165727
CHEMBL2397751,CCOC(=O)c1c(C)cc2nc(COC(=O)NCCO)n(-c3ccccc3S(=O)(=O)NC)c(=O)c2c1C,,295.46700000000004,4.126600000000004,2.0,2.0,-0.04079411016200833,7.026872146400302
CHEMBL452912,CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O,,273.42,4.339700000000003,1.0,1.0,-0.01916965825767484,5.337242168318426
CHEMBL3086844,C/C=C/C=C/C=C/CC/C=C/C=C/C(=O)NCC(C)C,,291.43500000000006,3.6786000000000025,2.0,2.0,-0.040765315951749564,7.0
CHEMBL505802,CC/C=C/C/C=C\CC/C=C/C=C/C(=O)NCC(C)(C)O,,289.41900000000004,3.4546000000000023,2.0,2.0,-0.029727535352555817,5.619788758288394
CHEMBL3086845,C/C=C/C=C/C=C/CC/C=C/C=C/C(=O)NCC(C)(C)O,,289.41900000000004,3.4546000000000023,2.0,2.0,-0.03456496267602856,5.856360764725457
CHEMBL3086846,C/C=C/C=C/C=C\CC/C=C/C=C/C(=O)NCC(C)(C)O,,263.381,2.898400000000001,2.0,2.0,-0.040362197008126835,6.735182176990463
CHEMBL2335715,C/C=C/C=C/C=C/CC/C=C/C(=O)NCC(C)(C)O,,263.381,2.898400000000001,2.0,2.0,-0.04120202814067419,8.045757490560675
CHEMBL1084610,C/C=C/C=C/C=C\CC/C=C/C(=O)NCC(C)(C)O,,279.38000000000005,1.8707999999999996,3.0,3.0,-0.005732360136917233,5.130768280269024
CHEMBL3086847,C/C=C/C=C/C=C\CC/C=C/C(=O)NCC(C)(O)CO,,559.5480000000001,5.862100000000007,0.0,3.0,-0.041048459019294097,7.3872161432802645
CHEMBL3086029,O=C([C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1)N1CC(c2ccccc2)(c2ccccc2)C1,,549.1580000000002,7.519020000000007,1.0,2.0,2.6481914836025988e-05,5.0655015487564325
CHEMBL3086045,Cc1ccccc1[C@H]1C[C@@H](NCc2ccc(Cl)cc2)CC[C@@H]1C(=O)N1CC(c2ccccc2)(c2ccccc2)C1,,471.4670000000002,5.396080000000004,1.0,6.0,-0.03958955236618327,6.462180904926726
CHEMBL3093383,N#Cc1cc(F)ccc1-c1noc(CCC(=O)Nc2ccc3c(c2)c2ccccc2n3CCF)n1,,446.4570000000002,5.5244000000000035,1.0,5.0,-0.03644618441293462,6.0
CHEMBL3093379,O=C(CCc1nc(-c2ccc(F)cc2)no1)Nc1ccc2c(c1)c1ccccc1n2CCF,,525.3530000000003,6.286900000000005,1.0,5.0,-0.03644618441293462,6.0
CHEMBL3093378,O=C(CCc1nc(-c2ccc(F)cc2Br)no1)Nc1ccc2c(c1)c1ccccc1n2CCF,,551.4160000000002,6.089900000000005,2.0,6.0,-0.03644618441293462,6.0
CHEMBL3093369,O=C(CCc1nc(-c2ccc(F)cc2Br)no1)Nc1ccc2c(c1)c1ccccc1n2CCCCO,,537.3890000000002,5.699800000000005,2.0,6.0,-0.03644618441293462,6.0
CHEMBL3093366,O=C(CCc1nc(-c2ccc(F)cc2Br)no1)Nc1ccc2c(c1)c1ccccc1n2CCCO,,416.8840000000001,4.221700000000004,2.0,6.0,-0.03644618441293462,6.0
CHEMBL3099056,COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,,434.87400000000014,4.518900000000003,2.0,6.0,-0.03980550894312402,6.522878745280337
CHEMBL3099054,CC(C)(O)c1cc(-c2nc(NCCc3ccc(F)cc3)nc(OCF)n2)ccc1Cl,,443.55100000000016,5.119100000000004,1.0,6.0,-0.04038139314829935,6.7447274948966935
CHEMBL3099716,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,,482.9300000000002,5.775500000000005,2.0,4.0,0.19150798013563192,4.314258261397736
CHEMBL3109764,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OC2CCCC2)c(-c2cc(C(F)(F)F)ccc2Cl)c1,,497.00100000000026,6.749320000000005,2.0,3.0,-0.03934960061402689,6.403402904373539
CHEMBL3109763,Cc1c(C(=O)N[C@@H]2CCCC[C@H]2O)cc(-c2cc(C(F)(F)F)ccc2Cl)n1CC1CCCCC1,,402.49800000000005,3.5096000000000025,2.0,5.0,-0.04119962862315262,8.022276394711152
CHEMBL3114534,O=C(NC12CC3CC(CC(C3)C1)C2)c1nc(C(O)c2cccnc2)c2ccccn12,,463.79600000000016,5.938620000000005,1.0,4.0,-0.02262016445368367,5.4110563572599855
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,426.9040000000001,4.253400000000004,1.0,6.0,-0.04118283200050168,7.886056647693163
CHEMBL3120210,COc1ccc(-c2nn(C(=O)NC3CCCCC3)c(=O)n2-c2ccc(Cl)cc2)cc1,,434.88300000000015,4.7516200000000035,1.0,6.0,-0.0370316666881962,6.056505484093897
CHEMBL3120209,COc1ccc(-c2nn(C(=O)Nc3ccc(C)cc3)c(=O)n2-c2ccc(Cl)cc2)cc1,,418.8840000000002,5.051440000000004,1.0,5.0,-0.03030341955773114,5.642065152999546
CHEMBL3120208,Cc1ccc(NC(=O)n2nc(-c3ccc(C)cc3)n(-c3ccc(Cl)cc3)c2=O)cc1,,410.9050000000001,4.553220000000003,1.0,5.0,-0.03670053327022039,6.023650020996727
CHEMBL3120207,Cc1ccc(-c2nn(C(=O)NC3CCCCC3)c(=O)n2-c2ccc(Cl)cc2)cc1,,432.9110000000001,5.110540000000004,1.0,5.0,-0.03116724586549413,5.6777807052660805
CHEMBL3120206,Cc1ccc(Cn2c(-c3ccc(C)cc3)nn(C(=O)Nc3ccc(Cl)cc3)c2=O)cc1,,404.5140000000003,4.267340000000003,1.0,5.0,-0.0232488380443334,5.425968732272281
CHEMBL3120205,Cc1ccc(Cn2c(-c3ccc(C)cc3)nn(C(=O)NC3CCCCC3)c2=O)cc1,,434.88300000000015,4.7516200000000035,1.0,6.0,0.04417760431161102,4.7495799976911055
CHEMBL3120204,COc1ccc(-c2nn(C(=O)Nc3ccc(Cl)cc3)c(=O)n2-c2ccc(C)cc2)cc1,,406.4860000000001,3.908420000000003,1.0,6.0,-0.018545783702068237,5.325138859262188
CHEMBL3120203,COc1ccc(-c2nn(C(=O)NC3CCCCC3)c(=O)n2-c2ccc(C)cc2)cc1,,410.9050000000003,4.553220000000004,1.0,5.0,-0.032414994976707336,5.735182176990463
CHEMBL3120200,Cc1ccc(-n2c(-c3ccc(Cl)cc3)nn(C(=O)NC3CCCCC3)c2=O)cc1,,434.8830000000002,4.7516200000000035,1.0,6.0,-0.04017983367648798,6.653647025549361
CHEMBL3120199,COc1ccc(-n2c(-c3ccc(Cl)cc3)nn(C(=O)Nc3ccc(C)cc3)c2=O)cc1,,426.90400000000034,4.253400000000003,1.0,6.0,-0.0007413636920644087,5.073657553374344
CHEMBL3120198,COc1ccc(-n2c(-c3ccc(Cl)cc3)nn(C(=O)NC3CCCCC3)c2=O)cc1,,515.9630000000002,6.314080000000006,1.0,4.0,-0.03938319385932878,6.411168274405792
CHEMBL220360,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,,421.96800000000013,6.028600000000005,1.0,2.0,-0.0412437797455494,9.522878745280337
CHEMBL217862,C[C@H](NC(=O)C(C)(C)Oc1ccccc1)[C@@H](Cc1ccc(Cl)cc1)c1ccccc1,,512.6500000000003,7.483900000000006,2.0,3.0,-0.04123562138597608,8.698970004336019
CHEMBL3287898,CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,,610.5610000000001,5.033300000000003,3.0,5.0,0.006745130975214829,5.0
CHEMBL3341900,CC1(C)C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1Cc1ccc(F)cc1NC(=O)Nc1ccc(S(N)(=O)=O)cc1,,617.5240000000005,8.019300000000005,1.0,5.0,-0.04119722910563106,8.0
CHEMBL3341897,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#Cc2ccc(C(F)(F)F)cc2)s1,,408.76000000000016,7.017300000000005,0.0,3.0,-0.04120442765819575,8.070581074285707
CHEMBL328379,CCCCCCc1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2Cl)n1,,392.8900000000002,5.646200000000004,2.0,3.0,-0.03821702834384875,6.199970640755866
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,,406.91700000000026,6.036300000000004,2.0,3.0,-0.04108925081716069,7.488116639021126
CHEMBL3341862,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCCC3)n2)c1,,366.85200000000003,5.112000000000004,2.0,3.0,-0.040789311126965204,7.022276394711152
CHEMBL3341759,CN(C)c1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)n1,,394.9060000000001,5.892200000000004,2.0,3.0,-0.04111372589588064,7.562249437179612
CHEMBL3341863,CCN(CC)c1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)n1,,422.9600000000001,6.672400000000005,2.0,3.0,-0.040645340075671374,6.903089986991944
CHEMBL3341864,CCCN(CCC)c1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)n1,,451.01400000000007,7.4526000000000066,2.0,3.0,-0.039459978420018825,6.429457060118103
